,Text,Biased
4678,"@2fayechiu @lisafrancecnn @cnn just fwi, cleopatra was greek. even if she was not, israeli's/jews have lived in that region for thousands years/are natives. i realize you are trying to fight to end color blind casting, but in this instance you are actually committing the very offense you are trying to fight",0
4679,"@travis_view @julianfeeld @realrockatansky come on, guys, im jewish too.

if yall are going to be making lists of jews, youd better not forget me",0
4680,nyc: black bloc person who punches a �jews for trump� caravan participant gets knocked to the ground when he tries to run away. https://t.co/wbppfweu2o,0
4681,"initially, the nazi regime pursued a policy aimed at mass emigration of jews from germany. successive measures disenfranchising jews were intended to make life unbearable for jews in germany and force them to emigrate. (2/6)",0
4682,"chemical baths were used during the holocaust by nazis to ""clean"" jews &amp; before that by americans at their borders to debug mexicans.the baths were fatal/injurious.
india should worry abt these images being flashed internationally cause they will be seen as humanrightsviolations. https://t.co/aspe1l7m8m",0
4683,@thematravius @deezelsmoke @cadillaccannon @michaelharriot @terrycrews do u see all those jews from the holocaust or natives living in the past crying that the worlds still holding them back? no just the sensitive lil tit babies,0
4684,"@wyosnow2 @sarahcathrynrn @toinsola @tedcruz if blm can protest, jews can play in parks",0
4685,@madvickie @reverendwarnock the implied anti-semitism is also present -- black civil rights leaders like mlk were the rabble-rousing �puppets� of communists and jews,0
4686,"antisemitism is not a 'political view' it is a hatred of jews.

@bbc @skynews would not excuse racist views as a 'political view' -they would treat it as unnacceptable racism.

by treating antisemitism differently they give it an air of legitimacy and help it to spread. 

enough",0
4687,antisemitic christians view jews as little more than a plot device in jesus' origin story and treat us as such. toxic fandom 101,0
4688,"@unhumanrights then palestinians have the right to be defended for whats right. is""human rights"" for all except 4 palestinians? is it your fear for the uk and usa? or is it fear for the jews?palestinian lifes matter 2. stop giving a blind eye to the injustice happening. its all about arms deals",0
4689,"@scripteladora tell me more about how israel oppresses jews of iran, please tell me more ariel. why don�t you ask israel�s first rapper subliminal, who�s family was welcomed gladly into israel when they were forced out of iran after their money/homes were taken from them by the iranian gov",0
4690,"today we honour raoul wallenberg, who worked selflessly to save tens of thousands of hungarian jews from the nazis. he was a true hero, and should inspire us all to stand up against antisemitism &amp; hatred in all its forms wherever &amp; whenever it occurs. https://t.co/eao55zygen",0
4691,"@ben22305631 maybe those who don't obey, could be identified with yellow crosses on their clothing, like jews in nazi germany",0
4692,"imam hussein (as) is the same person whose martyrdom in karbala is predicted in the book nabuid_hild of the jews and in that book he is called the best creation of god. the same person who is described in the christian bible as a famous victim.
#hussain",0
4693,"when coronavirus hit israel, many palestinians were wishing them death. when a palestinian leader fell ill, jews are wishing him a full recovery. i�ve been seeing their warm wishes and prayers for him for a while now. this isn�t for show. they are genuinely amazing people",0
4694,"georgia senate candidate raphael warnock praised the nation of islam, which calls jews �satanic� and calls for the death of america

this is the democrats choice in georgia to defeat @kloeffler. 

we can�t let him win

https://t.co/b0yagmuozn",0
4695,"""five per cent of uk adults do not believe millions of jews were systematically murdered by the nazis, according to the survey, which survivors and anti-racism campaigners said pointed to a �terribly worrying� level of denial.""

https://t.co/aamwwgzaxh",0
4696,"in second night of demonstrations by orthodox jews infuriated by covid-19 clampdown on their brooklyn neighborhoods, a rally in support of president trump turned violent with at least a hundred hasidim setting fires and burning masks in the streets. https://t.co/zt7asp8u9d",0
4697,"@sethdillon �if the holocaust was real, then where are all of the jews that were murdered and why have they not come forward?�",0
4698,rt @mzansikandaba: what are the similarities between the ndebele nation and the jews? https://t.co/tg9vqjrct5,0
4699,"breaking:  orthodox jews are asking the united states supreme court to block cuomo�s coronavirus restrictions on houses of worship, accusing cuomo of having a ��discriminatory object� of targeting orthodox practices.�",0
4700,"as israel and moroccan jews celebrate new ties, others are critical https://t.co/gwzhhbr85t",0
4701,"54% of the time, the undisputed world chess champion has been jewish.  this is an example of high jewish iq. jews are better than gentiles at making money, but also better than gentiles at totally useless endeavors like playing chess.

https://t.co/mgetipdkcm",1
4702,"2. jesus was telling woman that unlike the jews, gentiles didn�t seek to follow after the nourishment of god�s word but had other masters. her response was to say she wasn�t a scavenger, but rather wanted the nourishment from �the master�s table� (god). jesus blessed her faith. https://t.co/obde14egzc",0
4703,@wozsm @otitokoro77 @ruinoushugh @chedetofficial i know how arabs &amp; muslims say that death of 6 million jews in ww is a myth,0
4704,cuomo continues to scapegoat the orthodox jews.  it�s appalling. and there�s virtually no opposition or condemnation.  please watch the video https://t.co/iq5rxvtzdm,0
4705,"rt @my3monkees: love this! jews for @realdonaldtrump 
https://t.co/bmw8fh7srf",0
4706,"jinnahwasright
i would have to say no.

not because of the muslims versus jews debate, or the ties many people have to the third most holiest site in islam, al-aqsa mosque, but based more on a human level.
@m_ramzan_m 
@jzba_e_pakistan https://t.co/fzocdtrjhc",0
4707,"@goldenxsal they are the slave trade. jews werent liked by their ppl so they had to fins somebody everybody hated kore than them. research william leeve amd what he had to do with slavery, he was a jew. its many many more. thats just one of rhe top of my head",1
4708,"@affinity292 because racism is part of the issue.  like the ethiopian jews in israel being sterilized without consent, being discriminated against.   because it goes hand in hand",1
4709,"@cholent_lover @hell_babey @felgraf_physics @jollycyanide @mivmine @vonkraush @jewish_biroace @chick_in_kiev @yonina___ there's accounts attacking anyone jewish who doesn't meet their fundamentalist religious definition.
then there's misinformation on molly spread to the same jews who've been getting harassed for days.
some of them took the bait; that set up another cycle of baiting, &amp; another",0
4710,nypd and lapd crack down on hasidic jews and recreational baseball players for violating social distancing orders https://t.co/5ozemadqrb via @twitchyteam,0
4711,"nazis killed 6 mil jews. islamic invaders including mughals killed 100 mil hindus. after ww2 germany destroyed all nazi symbols including #hakenkreuz on every grave.
in india, genocide of hindus is celebrated as history &amp; we are taught how great our killers were! @global_musings",0
4712,why does aipac wish to see jews living in a constant state of conflict and moral decay,0
